,year_pair,location_code,Product,export,eci,pci,density,coi,cog,rca1,rca2,M_num_0_5,M_num_0_55,M_num_0_6,M_num_0_65,M_num_0_7,M_num_0_75,M_num_0_8,M_num_0_85,M_num_0_9,M_num_0_95,M_num_1,M_0_5,M_0_55,M_0_6,M_0_65,M_0_7,M_0_75,M_0_8,M_0_85,M_0_9,M_0_95,M_1
2677,2004_2009,Sur,315991,866.0,-1.4559738504902733,-2.9933084159580505,1.0,0.5626691042889883,0.0,3.2579001412090256,3.260671212382304,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2678,2004_2009,Sur,315999,58.0,-1.4559738504902733,-0.5167038194659831,0.20259319286871957,0.5626691042889883,-0.07931439433295011,0.776359379148032,0.6645415806596267,,,,,,,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2679,2004_2009,Sur,316110,56.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.29498850972587354,0.2861095119756034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2680,2004_2009,Sur,316211,563.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.7826484800423081,0.42383825810624987,,,,,,,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2681,2004_2009,Sur,316212,8.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.19384959210557404,0.26507204785975025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2682,2004_2009,Sur,316213,48.0,-1.4559738504902733,-0.3934238240478169,0.315840621963071,0.5626691042889883,0.0,1.1937053829659034,0.811296835328081,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2683,2004_2009,Sur,316214,11.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.4768433200303398,0.9427248564049695,,,,,,,,,,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped
2684,2004_2009,Sur,316219,393.0,-1.4559738504902733,-1.7550061177120173,0.45503597122302175,0.5626691042889883,-0.0,1.8241237096034706,1.2455950671633134,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2685,2004_2009,Sur,316991,110.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.9314681341094451,1.719437833849064,,,,,,,,,,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transition,Transition
2686,2004_2009,Sur,316999,322.0,-1.4559738504902733,-1.7550061177120173,0.45503597122302175,0.5626691042889883,-0.0,1.352423987589888,1.1192746766968034,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2687,2004_2009,Sur,321111,12.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.9947544858049194,0.5704082042551587,,,,,,,,,,,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped
2688,2004_2009,Sur,321112,118.0,-1.4559738504902733,-0.5167038194659831,0.20259319286871957,0.5626691042889883,-0.07931439433295011,0.8284693748791342,0.7349526467017458,,,,,,,,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2689,2004_2009,Sur,321113,6.0,-1.4559738504902733,-1.0617103850901077,0.3285968028419184,0.5626691042889883,0.0,1.0500186239051925,1.1265562034039385,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2690,2004_2009,Sur,321210,11.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.5197592188330704,0.9153269152657,,,,,,,,,,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped
2691,2004_2009,Sur,321910,2311.0,-1.4559738504902733,-1.7550061177120173,0.45503597122302175,0.5626691042889883,-0.0,1.1346289151394484,0.9898378319168658,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2692,2004_2009,Sur,321920,73.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.3501838760942699,0.4653969889472009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2693,2004_2009,Sur,321991,354.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.8757485172151684,0.8915474292818397,,,,,,,,,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped
2694,2004_2009,Sur,321992,378.0,-1.4559738504902733,-1.7550061177120173,0.45503597122302175,0.5626691042889883,-0.0,1.0481699995673315,0.8703611789538218,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2695,2004_2009,Sur,321993,40.0,-1.4559738504902733,-0.5167038194659831,0.20259319286871957,0.5626691042889883,-0.07931439433295011,0.42568322590751057,0.48489988717943183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2696,2004_2009,Sur,321999,582.0,-1.4559738504902733,-1.7550061177120173,0.45503597122302175,0.5626691042889883,-0.0,1.2471649777812697,1.3093378567664016,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2697,2004_2009,Sur,322110,1.0,-1.4559738504902733,-0.3934238240478169,0.315840621963071,0.5626691042889883,0.0,1.1812709518933417,0.0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2698,2004_2009,Sur,322121,0.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2699,2004_2009,Sur,322122,8.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.4846239802639351,0.12034428285620707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2700,2004_2009,Sur,322132,3.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.30815763962435005,0.08835734928658343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2701,2004_2009,Sur,322210,24.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.17339757092012356,0.13920831804076128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2702,2004_2009,Sur,322220,9.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.23625419037866838,1.273498316891409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2703,2004_2009,Sur,322230,3.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.13247898525906637,0.05704082042551588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2704,2004_2009,Sur,322291,2.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.3780067046058694,0.3107741250769486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2705,2004_2009,Sur,322299,335.0,-1.4559738504902733,-1.3342136679021692,0.3556122448979593,0.5626691042889883,0.0,1.0185991477072573,1.5771786847655138,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2706,2004_2009,Sur,323111,106.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.6063666871704321,0.6862691000552434,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2707,2004_2009,Sur,323119,1765.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.635701876695403,0.6148900952067543,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2708,2004_2009,Sur,323120,30.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.2460981149777795,0.5169235447040516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2709,2004_2009,Sur,324110,21.0,-1.4559738504902733,-1.0617103850901077,0.3285968028419184,0.5626691042889883,0.0,1.1149074152701202,1.2874928038902156,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2710,2004_2009,Sur,324120,24.0,-1.4559738504902733,-1.3342136679021692,0.3556122448979593,0.5626691042889883,0.0,1.3500239450209621,1.1408164085103174,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2711,2004_2009,Sur,324191,1.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.04587460007352783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2712,2004_2009,Sur,324199,0.0,-1.4559738504902733,0.3248810801537122,0.11338962605548857,0.5626691042889883,0.15339470703556077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2713,2004_2009,Sur,325110,19.0,-1.4559738504902733,-1.3342136679021692,0.3556122448979593,0.5626691042889883,0.0,2.42639438767281,2.3657680271482713,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2714,2004_2009,Sur,325120,14.0,-1.4559738504902733,-0.11289552417458575,0.26998223801065724,0.5626691042889883,0.0,1.350023945020962,1.4186263302123672,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2715,2004_2009,Sur,325130,3.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.16293392439908164,0.14536209076179854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2716,2004_2009,Sur,325180,16.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.5178174035696841,0.26507204785975025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2717,2004_2009,Sur,325190,13.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.3863276069085143,0.27218807599021333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2718,2004_2009,Sur,325211,3.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.12886592202472819,0.11265562034039386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2719,2004_2009,Sur,325212,1.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.24868862145122983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2720,2004_2009,Sur,325220,1.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.19687849198222362,0.3755187344679795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2721,2004_2009,Sur,325310,3.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.16482850491535003,0.3436951129028965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2722,2004_2009,Sur,325320,6.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.39375698396444725,0.3918456359665874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2723,2004_2009,Sur,325411,3.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.4169191594917677,0.587768453949881,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2724,2004_2009,Sur,325412,29.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.30723639107539835,0.315120616336766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2725,2004_2009,Sur,325510,19.0,-1.4559738504902733,0.7126393413227705,0.15917464996315406,0.5626691042889883,0.5816924249325942,0.28320691591133745,0.23926857417428785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2726,2004_2009,Sur,325520,1.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.03327523808150259,0.23024506346941812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2727,2004_2009,Sur,325610,40.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.4385228591715422,0.5132989895605475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2728,2004_2009,Sur,325620,16.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.25116724558529524,0.2717321495647691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2729,2004_2009,Sur,325910,7.0,-1.4559738504902733,0.7126393413227705,0.15917464996315406,0.5626691042889883,0.5816924249325942,0.6013743027820649,0.12178985982745283,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2730,2004_2009,Sur,325920,2.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.7269359703959026,1.4337988043322856,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,Transition,Transition,Transition,Transition,Transition,Transition
2731,2004_2009,Sur,325991,0.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.0,0.3755187344679795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2732,2004_2009,Sur,325992,1.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.1890033523029347,0.26507204785975025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2733,2004_2009,Sur,325993,4.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.3566100986847824,0.2496523442446401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2734,2004_2009,Sur,325999,111.0,-1.4559738504902733,-0.33178382633873404,0.35263157894736846,0.5626691042889883,0.0,1.1476680582946253,1.0888647319145874,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2735,2004_2009,Sur,326110,49.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.3698548028292252,0.3805933119607901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2736,2004_2009,Sur,326120,10.0,-1.4559738504902733,0.7126393413227705,0.15917464996315406,0.5626691042889883,0.5816924249325942,0.2829391501540938,0.35674279774458056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2737,2004_2009,Sur,326130,6.0,-1.4559738504902733,0.7126393413227705,0.15917464996315406,0.5626691042889883,0.5816924249325942,0.23625419037866835,0.20298309971242137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2738,2004_2009,Sur,326140,18.0,-1.4559738504902733,0.3248810801537122,0.11338962605548857,0.5626691042889883,0.15339470703556077,0.4406813913798995,0.37736858045058047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2739,2004_2009,Sur,326150,3.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.2025035917531443,0.11265562034039386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2740,2004_2009,Sur,326160,16.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.3258678487981632,0.34199027603333854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2741,2004_2009,Sur,326191,10.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.15096114401192867,0.18986902304560763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2742,2004_2009,Sur,326192,3.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.09513591558872551,0.05120710015472449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2743,2004_2009,Sur,326193,9.0,-1.4559738504902733,0.9065184719073001,0.14576271186440684,0.5626691042889883,0.705004536945161,0.14513909306539352,0.24062365509598688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2744,2004_2009,Sur,326194,3.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.050089227642120496,0.08327725528242667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2745,2004_2009,Sur,326198,19.0,-1.4559738504902733,0.7126393413227705,0.15917464996315406,0.5626691042889883,0.5816924249325942,0.4175655457855534,0.5574711109627737,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2746,2004_2009,Sur,326199,30.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.18700859396728364,0.19592281798329364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2747,2004_2009,Sur,326211,2.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.2863687156105071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2748,2004_2009,Sur,326212,23.0,-1.4559738504902733,-0.0959113696561361,0.167816091954023,0.5626691042889883,0.10859302998499559,0.9132514922200625,0.6783564235550598,,,,,,,,,,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped
2749,2004_2009,Sur,326220,4.0,-1.4559738504902733,1.3273109217171475,0.10633484162895929,0.5626691042889883,0.8808213509057538,0.14318435780525354,0.22961655101226774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
2750,2004_2009,Sur,326290,21.0,-1.4559738504902733,2.329740763280583,0.06033376123234918,0.5626691042889883,1.2185468074088768,0.1508005470502138,0.08804346882730603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
