,location_code,hs_product_code,export_value,year,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca
114,Centro,311910,699.0,2004,420,1,0,1.3324160270586243,-0.5167038194659831,0.2625607779578606,-1.6836704675583043,-0.3835954897919887,0.9895248509431743
115,Centro,311921,37.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.5116500027431253
116,Centro,311922,54.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.677803288457213
117,Centro,311923,4.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.753114764952459
118,Centro,311924,8.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.3986417063402807
119,Centro,311930,69.0,2004,420,2,0,1.3324160270586243,-1.3342136679021692,0.32551020408163256,-1.6836704675583043,-0.9684274880435239,0.9330717460806016
120,Centro,311940,56.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.7969005071008577
121,Centro,311991,19.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.9377015306589307
122,Centro,311992,7.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.90370676696316
123,Centro,311993,34.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.9045563209483338
124,Centro,311999,73.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.038816732470761
125,Centro,312111,67.0,2004,420,3,0,1.3324160270586243,-1.0617103850901077,0.3197158081705152,-1.6836704675583043,-0.9250165144457837,0.5815274470510565
126,Centro,312112,1997.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.8888712680910522
127,Centro,312113,112.0,2004,420,3,0,1.3324160270586243,-1.0617103850901077,0.3197158081705152,-1.6836704675583043,-0.9250165144457837,0.39106101917645514
128,Centro,312120,8.0,2004,420,1,0,1.3324160270586243,0.3248810801537122,0.32810615199035004,-1.6836704675583043,-0.16525276785894188,0.7832393555505573
129,Centro,312131,12.0,2004,420,1,0,1.3324160270586243,0.3248810801537122,0.32810615199035004,-1.6836704675583043,-0.16525276785894188,0.6675335416624067
130,Centro,312139,29.0,2004,420,2,1,1.3324160270586243,1.3273109217171475,0.6579939668174958,-1.6836704675583043,-0.0,1.2905648472139863
131,Centro,312141,15.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.7198891135574974
132,Centro,312142,12.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.12136973484771031
133,Centro,312143,1.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.2238114930477457
134,Centro,312149,13.0,2004,420,1,0,1.3324160270586243,-0.5167038194659831,0.2625607779578606,-1.6836704675583043,-0.3835954897919887,0.7070910848720309
135,Centro,312210,0.0,2004,420,1,0,1.3324160270586243,-0.5167038194659831,0.2625607779578606,-1.6836704675583043,-0.3835954897919887,0.0
136,Centro,312221,4.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.46621390211342695
137,Centro,312222,3.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.2824180368571721
138,Centro,313111,781.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.6665249484451111
139,Centro,313112,124.0,2004,420,2,1,1.3324160270586243,-0.33178382633873404,0.7573099415204685,-1.6836704675583043,-0.0,1.1282723058581448
140,Centro,313113,90.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.9845591779152634
141,Centro,313210,362.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,2.099619717930256
142,Centro,313220,82.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.9298565851906762
143,Centro,313230,32.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.821486873373389
144,Centro,313240,81.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.7091160506356449
145,Centro,313310,120.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,2.0539493589612516
146,Centro,313320,40.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.9197043028199932
147,Centro,314110,1665.0,2004,420,2,1,1.3324160270586243,-0.33178382633873404,0.7573099415204685,-1.6836704675583043,-0.0,1.1159069747669752
148,Centro,314120,383.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.1460141854212387
149,Centro,314911,24.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.7435816666619214
150,Centro,314912,118.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.956356001189629
151,Centro,314991,675.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.3881920854357276
152,Centro,314992,238.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.1437646275149869
153,Centro,314993,72.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.7982536224375039
154,Centro,314999,46.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.1728193475040896
155,Centro,315110,127.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.6446990435668116
156,Centro,315191,71.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.6394455850262253
157,Centro,315192,650.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.7678353962172151
158,Centro,315210,171.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.438293919664361
159,Centro,315221,338.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.942010726056986
160,Centro,315222,279.0,2004,420,2,1,1.3324160270586243,-0.33178382633873404,0.7573099415204685,-1.6836704675583043,-0.0,1.0926189009930274
161,Centro,315223,616.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.7952192824023325
162,Centro,315224,175.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.6630557624871688
163,Centro,315225,1994.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.6252319029303625
164,Centro,315229,3913.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.416168674344471
165,Centro,315991,350.0,2004,420,1,0,1.3324160270586243,-2.9933084159580505,0.15614617940199338,-1.6836704675583043,-1.2907496667866316,0.6820605454883933
166,Centro,315999,138.0,2004,420,1,0,1.3324160270586243,-0.5167038194659831,0.2625607779578606,-1.6836704675583043,-0.3835954897919887,0.9568611107115518
167,Centro,316110,641.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.7490817548352398
168,Centro,316211,2186.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.5741405847616192
169,Centro,316212,163.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,2.045961778120847
170,Centro,316213,86.0,2004,420,3,1,1.3324160270586243,-0.3934238240478169,0.5646258503401366,-1.6836704675583043,-0.0,1.1078714568642751
171,Centro,316214,60.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.3473154051901788
172,Centro,316219,297.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.7140903996761896
173,Centro,316991,317.0,2004,420,1,1,1.3324160270586243,2.329740763280583,1.0000000000000007,-1.6836704675583043,0.0,1.390495495685073
174,Centro,316999,250.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.5439162191323313
175,Centro,321111,1.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.042940754142026166
176,Centro,321112,98.0,2004,420,1,0,1.3324160270586243,-0.5167038194659831,0.2625607779578606,-1.6836704675583043,-0.3835954897919887,0.3564146398772038
177,Centro,321113,3.0,2004,420,3,0,1.3324160270586243,-1.0617103850901077,0.3197158081705152,-1.6836704675583043,-0.9250165144457837,0.2719581095661657
178,Centro,321210,30.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.7342868958286475
179,Centro,321910,3320.0,2004,420,2,0,1.3324160270586243,-1.7550061177120173,0.2505995203836931,-1.6836704675583043,-1.1298779225686537,0.8443587192266242
180,Centro,321920,193.0,2004,420,2,0,1.3324160270586243,-0.0959113696561361,0.3325670498084289,-1.6836704675583043,-0.5143355403685455,0.47958501148876126
181,Centro,321991,912.0,2004,420,2,1,1.3324160270586243,0.9065184719073001,0.6461864406779658,-1.6836704675583043,-0.0,1.1687079389105175
