,year,location_code,hs_product_code,export_value
175,2004,Aguascalientes,324120,0.0
176,2004,Aguascalientes,324191,0.0
177,2004,Aguascalientes,325110,0.0
178,2004,Aguascalientes,325120,0.0
179,2004,Aguascalientes,325130,0.0
180,2004,Aguascalientes,325180,0.0
181,2004,Aguascalientes,325190,0.0
182,2004,Aguascalientes,325211,0.0
183,2004,Aguascalientes,325212,0.0
184,2004,Aguascalientes,325220,0.0
185,2004,Aguascalientes,325310,0.0
186,2004,Aguascalientes,325320,0.0
187,2004,Aguascalientes,325411,0.0
188,2004,Aguascalientes,325412,256.0
189,2004,Aguascalientes,325510,21.0
190,2004,Aguascalientes,325520,0.0
191,2004,Aguascalientes,325610,46.0
192,2004,Aguascalientes,325620,77.0
193,2004,Aguascalientes,325910,0.0
194,2004,Aguascalientes,325920,0.0
195,2004,Aguascalientes,325992,0.0
196,2004,Aguascalientes,325993,0.0
197,2004,Aguascalientes,325999,0.0
198,2004,Aguascalientes,326110,191.0
199,2004,Aguascalientes,326120,0.0
200,2004,Aguascalientes,326130,16.0
201,2004,Aguascalientes,326140,0.0
202,2004,Aguascalientes,326150,0.0
203,2004,Aguascalientes,326160,0.0
204,2004,Aguascalientes,326191,0.0
205,2004,Aguascalientes,326192,444.0
206,2004,Aguascalientes,326193,153.0
207,2004,Aguascalientes,326194,65.0
208,2004,Aguascalientes,326198,0.0
209,2004,Aguascalientes,326199,263.0
210,2004,Aguascalientes,326211,0.0
211,2004,Aguascalientes,326212,0.0
212,2004,Aguascalientes,326220,71.0
213,2004,Aguascalientes,326290,0.0
214,2004,Aguascalientes,327111,0.0
215,2004,Aguascalientes,327112,0.0
216,2004,Aguascalientes,327121,128.0
217,2004,Aguascalientes,327122,0.0
218,2004,Aguascalientes,327123,0.0
219,2004,Aguascalientes,327211,0.0
220,2004,Aguascalientes,327212,0.0
221,2004,Aguascalientes,327213,0.0
222,2004,Aguascalientes,327214,0.0
223,2004,Aguascalientes,327215,0.0
224,2004,Aguascalientes,327216,0.0
225,2004,Aguascalientes,327219,38.0
226,2004,Aguascalientes,327310,0.0
227,2004,Aguascalientes,327320,0.0
228,2004,Aguascalientes,327330,111.0
229,2004,Aguascalientes,327391,58.0
230,2004,Aguascalientes,327399,30.0
231,2004,Aguascalientes,327410,0.0
232,2004,Aguascalientes,327420,0.0
233,2004,Aguascalientes,327910,0.0
234,2004,Aguascalientes,327991,0.0
235,2004,Aguascalientes,327999,0.0
236,2004,Aguascalientes,331210,0.0
237,2004,Aguascalientes,331220,0.0
238,2004,Aguascalientes,331310,0.0
239,2004,Aguascalientes,331420,0.0
240,2004,Aguascalientes,331490,0.0
241,2004,Aguascalientes,331510,91.0
242,2004,Aguascalientes,331520,20.0
243,2004,Aguascalientes,332110,0.0
244,2004,Aguascalientes,332211,0.0
245,2004,Aguascalientes,332212,0.0
246,2004,Aguascalientes,332310,217.0
247,2004,Aguascalientes,332320,1460.0
248,2004,Aguascalientes,332410,0.0
249,2004,Aguascalientes,332420,116.0
250,2004,Aguascalientes,332430,13.0
251,2004,Aguascalientes,332510,0.0
252,2004,Aguascalientes,332610,812.0
253,2004,Aguascalientes,332710,280.0
254,2004,Aguascalientes,332720,89.0
255,2004,Aguascalientes,332810,0.0
256,2004,Aguascalientes,332910,130.0
257,2004,Aguascalientes,332991,0.0
258,2004,Aguascalientes,332999,512.0
259,2004,Aguascalientes,333111,0.0
260,2004,Aguascalientes,333112,0.0
261,2004,Aguascalientes,333120,0.0
262,2004,Aguascalientes,333130,0.0
263,2004,Aguascalientes,333241,0.0
264,2004,Aguascalientes,333242,0.0
265,2004,Aguascalientes,333243,29.0
266,2004,Aguascalientes,333244,0.0
267,2004,Aguascalientes,333245,0.0
268,2004,Aguascalientes,333246,0.0
269,2004,Aguascalientes,333249,0.0
270,2004,Aguascalientes,333311,0.0
271,2004,Aguascalientes,333319,0.0
272,2004,Aguascalientes,333411,0.0
273,2004,Aguascalientes,333412,0.0
274,2004,Aguascalientes,333510,138.0
275,2004,Aguascalientes,333610,0.0
276,2004,Aguascalientes,333910,0.0
277,2004,Aguascalientes,333920,0.0
278,2004,Aguascalientes,333991,0.0
279,2004,Aguascalientes,333992,0.0
280,2004,Aguascalientes,333993,0.0
281,2004,Aguascalientes,333999,87.0
282,2004,Aguascalientes,334110,0.0
283,2004,Aguascalientes,334210,0.0
284,2004,Aguascalientes,334220,0.0
285,2004,Aguascalientes,334290,0.0
286,2004,Aguascalientes,334310,0.0
287,2004,Aguascalientes,334410,0.0
288,2004,Aguascalientes,334511,0.0
289,2004,Aguascalientes,334519,0.0
290,2004,Aguascalientes,334610,0.0
291,2004,Aguascalientes,335110,0.0
292,2004,Aguascalientes,335120,0.0
293,2004,Aguascalientes,335210,0.0
294,2004,Aguascalientes,335220,0.0
295,2004,Aguascalientes,335311,0.0
296,2004,Aguascalientes,335312,0.0
297,2004,Aguascalientes,335910,0.0
298,2004,Aguascalientes,335920,0.0
299,2004,Aguascalientes,335930,276.0
300,2004,Aguascalientes,335991,0.0
301,2004,Aguascalientes,335999,0.0
302,2004,Aguascalientes,336110,0.0
303,2004,Aguascalientes,336120,0.0
304,2004,Aguascalientes,336210,263.0
305,2004,Aguascalientes,336310,2916.0
306,2004,Aguascalientes,336320,0.0
307,2004,Aguascalientes,336330,0.0
308,2004,Aguascalientes,336340,0.0
309,2004,Aguascalientes,336350,100.0
310,2004,Aguascalientes,336360,0.0
311,2004,Aguascalientes,336370,162.0
312,2004,Aguascalientes,336390,1529.0
313,2004,Aguascalientes,336410,0.0
314,2004,Aguascalientes,336510,0.0
315,2004,Aguascalientes,336610,0.0
316,2004,Aguascalientes,336992,0.0
317,2004,Aguascalientes,336999,0.0
318,2004,Aguascalientes,337110,83.0
319,2004,Aguascalientes,337120,1358.0
320,2004,Aguascalientes,337210,1521.0
321,2004,Aguascalientes,337910,0.0
322,2004,Aguascalientes,337920,0.0
323,2004,Aguascalientes,339111,92.0
324,2004,Aguascalientes,339112,0.0
325,2004,Aguascalientes,339113,0.0
326,2004,Aguascalientes,339912,9.0
327,2004,Aguascalientes,339913,0.0
328,2004,Aguascalientes,339914,4.0
329,2004,Aguascalientes,339920,145.0
330,2004,Aguascalientes,339930,0.0
331,2004,Aguascalientes,339940,0.0
332,2004,Aguascalientes,339950,244.0
333,2004,Aguascalientes,339991,0.0
334,2004,Aguascalientes,339992,0.0
335,2004,Aguascalientes,339993,0.0
336,2004,Aguascalientes,339994,24.0
337,2004,Aguascalientes,339995,0.0
338,2004,Aguascalientes,339999,81.0
339,2004,Aguascalientes,431110,681.0
340,2004,Aguascalientes,431121,512.0
341,2004,Aguascalientes,431122,0.0
342,2004,Aguascalientes,431123,0.0
343,2004,Aguascalientes,431130,572.0
344,2004,Aguascalientes,431140,103.0
345,2004,Aguascalientes,431150,75.0
346,2004,Aguascalientes,431160,972.0
347,2004,Aguascalientes,431170,30.0
348,2004,Aguascalientes,431180,214.0
349,2004,Aguascalientes,431191,539.0
350,2004,Aguascalientes,431192,482.0
351,2004,Aguascalientes,431193,27.0
352,2004,Aguascalientes,431199,41.0
353,2004,Aguascalientes,431211,0.0
354,2004,Aguascalientes,431212,144.0
355,2004,Aguascalientes,431213,0.0
356,2004,Aguascalientes,431220,0.0
357,2004,Aguascalientes,432111,115.0
358,2004,Aguascalientes,432112,40.0
359,2004,Aguascalientes,432119,34.0
360,2004,Aguascalientes,432120,106.0
361,2004,Aguascalientes,432130,48.0
362,2004,Aguascalientes,433110,175.0
363,2004,Aguascalientes,433210,38.0
364,2004,Aguascalientes,433220,24.0
365,2004,Aguascalientes,433311,0.0
366,2004,Aguascalientes,433312,93.0
367,2004,Aguascalientes,433313,0.0
368,2004,Aguascalientes,433410,123.0
369,2004,Aguascalientes,433420,11.0
370,2004,Aguascalientes,433430,9.0
371,2004,Aguascalientes,433510,11.0
372,2004,Aguascalientes,434111,141.0
373,2004,Aguascalientes,434112,281.0
374,2004,Aguascalientes,434211,976.0
375,2004,Aguascalientes,434219,87.0
376,2004,Aguascalientes,434221,650.0
377,2004,Aguascalientes,434222,351.0
378,2004,Aguascalientes,434223,87.0
379,2004,Aguascalientes,434224,259.0
380,2004,Aguascalientes,434225,281.0
381,2004,Aguascalientes,434226,81.0
382,2004,Aguascalientes,434227,20.0
383,2004,Aguascalientes,434228,15.0
384,2004,Aguascalientes,434229,105.0
385,2004,Aguascalientes,434311,0.0
386,2004,Aguascalientes,434312,0.0
387,2004,Aguascalientes,434313,0.0
388,2004,Aguascalientes,434314,0.0
389,2004,Aguascalientes,434319,14.0
390,2004,Aguascalientes,435110,263.0
391,2004,Aguascalientes,435210,73.0
392,2004,Aguascalientes,435220,172.0
393,2004,Aguascalientes,435311,35.0
394,2004,Aguascalientes,435312,14.0
395,2004,Aguascalientes,435313,132.0
396,2004,Aguascalientes,435319,103.0
397,2004,Aguascalientes,435411,122.0
398,2004,Aguascalientes,435412,199.0
399,2004,Aguascalientes,435419,215.0
400,2004,Aguascalientes,436111,125.0
401,2004,Aguascalientes,437111,0.0
402,2004,Aguascalientes,437112,0.0
403,2004,Aguascalientes,437210,0.0
404,2004,Aguascalientes,461110,9204.0
405,2004,Aguascalientes,461121,1395.0
406,2004,Aguascalientes,461122,221.0
407,2004,Aguascalientes,461123,96.0
408,2004,Aguascalientes,461130,1331.0
409,2004,Aguascalientes,461140,0.0
410,2004,Aguascalientes,461150,269.0
411,2004,Aguascalientes,461160,0.0
412,2004,Aguascalientes,461170,887.0
413,2004,Aguascalientes,461190,636.0
414,2004,Aguascalientes,461211,677.0
415,2004,Aguascalientes,461212,261.0
416,2004,Aguascalientes,461213,190.0
417,2004,Aguascalientes,461220,26.0
418,2004,Aguascalientes,462111,3527.0
419,2004,Aguascalientes,462112,733.0
420,2004,Aguascalientes,462210,1416.0
421,2004,Aguascalientes,463111,826.0
422,2004,Aguascalientes,463112,311.0
423,2004,Aguascalientes,463113,285.0
424,2004,Aguascalientes,463211,2752.0
425,2004,Aguascalientes,463215,98.0
426,2004,Aguascalientes,463216,110.0
427,2004,Aguascalientes,463217,72.0
428,2004,Aguascalientes,463218,36.0
429,2004,Aguascalientes,463310,1003.0
430,2004,Aguascalientes,464111,373.0
431,2004,Aguascalientes,464112,1170.0
432,2004,Aguascalientes,464113,188.0
433,2004,Aguascalientes,464121,262.0
434,2004,Aguascalientes,464122,28.0
435,2004,Aguascalientes,465111,344.0
436,2004,Aguascalientes,465112,258.0
437,2004,Aguascalientes,465211,144.0
438,2004,Aguascalientes,465212,268.0
439,2004,Aguascalientes,465214,11.0
440,2004,Aguascalientes,465215,138.0
441,2004,Aguascalientes,465216,80.0
442,2004,Aguascalientes,465311,1835.0
443,2004,Aguascalientes,465312,200.0
444,2004,Aguascalientes,465313,111.0
445,2004,Aguascalientes,465911,107.0
446,2004,Aguascalientes,465912,883.0
447,2004,Aguascalientes,465913,46.0
448,2004,Aguascalientes,465915,329.0
449,2004,Aguascalientes,465919,87.0
450,2004,Aguascalientes,466111,1095.0
451,2004,Aguascalientes,466112,702.0
452,2004,Aguascalientes,466114,288.0
453,2004,Aguascalientes,466211,339.0
454,2004,Aguascalientes,466212,399.0
455,2004,Aguascalientes,466311,137.0
456,2004,Aguascalientes,466312,280.0
457,2004,Aguascalientes,466313,10.0
458,2004,Aguascalientes,466314,51.0
459,2004,Aguascalientes,466319,255.0
460,2004,Aguascalientes,466410,111.0
461,2004,Aguascalientes,467111,1744.0
462,2004,Aguascalientes,467113,429.0
463,2004,Aguascalientes,467114,378.0
464,2004,Aguascalientes,467115,303.0
465,2004,Aguascalientes,467116,88.0
466,2004,Aguascalientes,468111,1139.0
467,2004,Aguascalientes,468112,191.0
468,2004,Aguascalientes,468211,1818.0
469,2004,Aguascalientes,468212,172.0
470,2004,Aguascalientes,468213,386.0
471,2004,Aguascalientes,468311,0.0
472,2004,Aguascalientes,468319,0.0
473,2004,Aguascalientes,468411,1302.0
474,2004,Aguascalientes,468412,1065.0
475,2004,Aguascalientes,468419,20.0
476,2004,Aguascalientes,468420,183.0
477,2004,Aguascalientes,469110,58.0
478,2004,Aguascalientes,481111,0.0
479,2004,Aguascalientes,481112,0.0
480,2004,Aguascalientes,481210,0.0
481,2004,Aguascalientes,483112,0.0
482,2004,Aguascalientes,483210,0.0
483,2004,Aguascalientes,484111,0.0
484,2004,Aguascalientes,484119,0.0
485,2004,Aguascalientes,484121,113.0
486,2004,Aguascalientes,484129,1469.0
487,2004,Aguascalientes,484210,24.0
488,2004,Aguascalientes,484221,211.0
489,2004,Aguascalientes,484222,0.0
490,2004,Aguascalientes,484224,0.0
491,2004,Aguascalientes,484229,0.0
492,2004,Aguascalientes,484231,51.0
493,2004,Aguascalientes,484232,183.0
494,2004,Aguascalientes,484233,661.0
495,2004,Aguascalientes,484234,0.0
496,2004,Aguascalientes,484239,486.0
497,2004,Aguascalientes,485111,662.0
498,2004,Aguascalientes,485210,300.0
499,2004,Aguascalientes,485410,466.0
500,2004,Aguascalientes,485510,28.0
501,2004,Aguascalientes,485990,93.0
502,2004,Aguascalientes,486210,0.0
503,2004,Aguascalientes,487110,0.0
504,2004,Aguascalientes,487210,0.0
505,2004,Aguascalientes,488190,0.0
506,2004,Aguascalientes,488210,0.0
507,2004,Aguascalientes,488310,0.0
508,2004,Aguascalientes,488320,0.0
509,2004,Aguascalientes,488330,0.0
510,2004,Aguascalientes,488390,0.0
511,2004,Aguascalientes,488410,0.0
512,2004,Aguascalientes,488491,0.0
513,2004,Aguascalientes,488492,0.0
514,2004,Aguascalientes,488493,0.0
515,2004,Aguascalientes,488511,31.0
516,2004,Aguascalientes,488519,33.0
517,2004,Aguascalientes,488990,0.0
518,2004,Aguascalientes,492110,277.0
519,2004,Aguascalientes,492210,42.0
520,2004,Aguascalientes,493111,0.0
521,2004,Aguascalientes,493119,0.0
522,2004,Aguascalientes,493120,0.0
523,2004,Aguascalientes,493130,0.0
524,2004,Aguascalientes,493190,0.0
525,2004,Aguascalientes,511111,0.0
526,2004,Aguascalientes,511112,0.0
527,2004,Aguascalientes,511121,0.0
528,2004,Aguascalientes,511122,0.0
529,2004,Aguascalientes,511131,0.0
530,2004,Aguascalientes,511132,0.0
531,2004,Aguascalientes,511191,0.0
532,2004,Aguascalientes,511192,30.0
533,2004,Aguascalientes,511210,251.0
534,2004,Aguascalientes,512111,0.0
535,2004,Aguascalientes,512112,0.0
536,2004,Aguascalientes,512113,14.0
537,2004,Aguascalientes,512120,0.0
538,2004,Aguascalientes,512130,101.0
539,2004,Aguascalientes,512190,0.0
540,2004,Aguascalientes,512230,0.0
541,2004,Aguascalientes,512240,0.0
542,2004,Aguascalientes,512250,0.0
543,2004,Aguascalientes,512290,0.0
544,2004,Aguascalientes,515110,0.0
545,2004,Aguascalientes,515120,0.0
546,2004,Aguascalientes,515210,0.0
547,2004,Aguascalientes,517311,284.0
548,2004,Aguascalientes,517312,147.0
549,2004,Aguascalientes,517410,0.0
550,2004,Aguascalientes,517910,8.0
551,2004,Aguascalientes,518210,0.0
552,2004,Aguascalientes,519110,0.0
553,2004,Aguascalientes,519121,0.0
554,2004,Aguascalientes,519130,0.0
555,2004,Aguascalientes,519190,0.0
556,2004,Aguascalientes,521110,0.0
557,2004,Aguascalientes,522110,0.0
558,2004,Aguascalientes,522210,0.0
559,2004,Aguascalientes,522220,0.0
560,2004,Aguascalientes,522310,43.0
561,2004,Aguascalientes,522320,103.0
562,2004,Aguascalientes,522440,15.0
563,2004,Aguascalientes,522451,51.0
564,2004,Aguascalientes,522460,0.0
565,2004,Aguascalientes,522490,0.0
566,2004,Aguascalientes,522510,0.0
567,2004,Aguascalientes,523122,91.0
568,2004,Aguascalientes,523910,14.0
569,2004,Aguascalientes,523990,0.0
570,2004,Aguascalientes,524110,0.0
571,2004,Aguascalientes,524120,0.0
572,2004,Aguascalientes,524210,164.0
573,2004,Aguascalientes,531111,0.0
574,2004,Aguascalientes,531112,27.0
575,2004,Aguascalientes,531113,428.0
576,2004,Aguascalientes,531114,60.0
577,2004,Aguascalientes,531115,0.0
578,2004,Aguascalientes,531119,0.0
579,2004,Aguascalientes,531210,352.0
580,2004,Aguascalientes,531311,151.0
581,2004,Aguascalientes,531319,17.0
582,2004,Aguascalientes,532110,0.0
583,2004,Aguascalientes,532121,0.0
584,2004,Aguascalientes,532122,0.0
585,2004,Aguascalientes,532210,0.0
586,2004,Aguascalientes,532281,38.0
587,2004,Aguascalientes,532282,140.0
588,2004,Aguascalientes,532289,384.0
589,2004,Aguascalientes,532310,0.0
590,2004,Aguascalientes,532411,0.0
591,2004,Aguascalientes,532412,0.0
592,2004,Aguascalientes,532420,0.0
593,2004,Aguascalientes,532491,55.0
594,2004,Aguascalientes,532492,89.0
595,2004,Aguascalientes,532493,14.0
596,2004,Aguascalientes,533110,0.0
597,2004,Aguascalientes,541110,655.0
598,2004,Aguascalientes,541120,330.0
599,2004,Aguascalientes,541190,57.0
600,2004,Aguascalientes,541211,1179.0
601,2004,Aguascalientes,541219,124.0
602,2004,Aguascalientes,541310,172.0
603,2004,Aguascalientes,541320,0.0
604,2004,Aguascalientes,541330,257.0
605,2004,Aguascalientes,541340,0.0
606,2004,Aguascalientes,541350,0.0
607,2004,Aguascalientes,541360,0.0
608,2004,Aguascalientes,541370,0.0
609,2004,Aguascalientes,541380,105.0
610,2004,Aguascalientes,541410,26.0
611,2004,Aguascalientes,541420,0.0
612,2004,Aguascalientes,541430,163.0
613,2004,Aguascalientes,541490,0.0
614,2004,Aguascalientes,541510,147.0
615,2004,Aguascalientes,541610,294.0
616,2004,Aguascalientes,541620,39.0
617,2004,Aguascalientes,541690,80.0
618,2004,Aguascalientes,541711,0.0
619,2004,Aguascalientes,541721,0.0
620,2004,Aguascalientes,541810,110.0
621,2004,Aguascalientes,541820,16.0
622,2004,Aguascalientes,541830,0.0
623,2004,Aguascalientes,541840,68.0
624,2004,Aguascalientes,541850,25.0
625,2004,Aguascalientes,541860,0.0
626,2004,Aguascalientes,541870,0.0
627,2004,Aguascalientes,541890,43.0
628,2004,Aguascalientes,541910,0.0
629,2004,Aguascalientes,541920,192.0
630,2004,Aguascalientes,541930,0.0
631,2004,Aguascalientes,541941,118.0
632,2004,Aguascalientes,541943,16.0
633,2004,Aguascalientes,541990,0.0
634,2004,Aguascalientes,551111,0.0
635,2004,Aguascalientes,551112,0.0
636,2004,Aguascalientes,561110,233.0
637,2004,Aguascalientes,561210,404.0
638,2004,Aguascalientes,561310,138.0
639,2004,Aguascalientes,561320,125.0
640,2004,Aguascalientes,561330,4941.0
641,2004,Aguascalientes,561410,0.0
642,2004,Aguascalientes,561421,42.0
643,2004,Aguascalientes,561422,15.0
644,2004,Aguascalientes,561432,468.0
645,2004,Aguascalientes,561440,19.0
646,2004,Aguascalientes,561450,0.0
647,2004,Aguascalientes,561490,0.0
648,2004,Aguascalientes,561510,294.0
649,2004,Aguascalientes,561520,43.0
650,2004,Aguascalientes,561590,18.0
651,2004,Aguascalientes,561610,878.0
652,2004,Aguascalientes,561620,151.0
653,2004,Aguascalientes,561710,43.0
654,2004,Aguascalientes,561720,348.0
655,2004,Aguascalientes,561730,22.0
656,2004,Aguascalientes,561740,14.0
657,2004,Aguascalientes,561790,58.0
658,2004,Aguascalientes,561910,0.0
659,2004,Aguascalientes,561920,74.0
660,2004,Aguascalientes,561990,50.0
661,2004,Aguascalientes,562111,58.0
662,2004,Aguascalientes,562121,71.0
663,2004,Aguascalientes,611111,605.0
664,2004,Aguascalientes,611121,549.0
665,2004,Aguascalientes,611131,0.0
666,2004,Aguascalientes,611141,0.0
667,2004,Aguascalientes,611151,41.0
668,2004,Aguascalientes,611161,557.0
669,2004,Aguascalientes,611171,2088.0
670,2004,Aguascalientes,611181,55.0
671,2004,Aguascalientes,611211,13.0
672,2004,Aguascalientes,611311,814.0
673,2004,Aguascalientes,611411,47.0
674,2004,Aguascalientes,611421,44.0
675,2004,Aguascalientes,611431,70.0
676,2004,Aguascalientes,611511,75.0
677,2004,Aguascalientes,611611,61.0
678,2004,Aguascalientes,611621,157.0
679,2004,Aguascalientes,611631,185.0
680,2004,Aguascalientes,611691,6.0
681,2004,Aguascalientes,611698,45.0
682,2004,Aguascalientes,611710,12.0
683,2004,Aguascalientes,621111,535.0
684,2004,Aguascalientes,621113,781.0
685,2004,Aguascalientes,621211,635.0
686,2004,Aguascalientes,621311,28.0
687,2004,Aguascalientes,621320,73.0
688,2004,Aguascalientes,621331,69.0
689,2004,Aguascalientes,621341,25.0
690,2004,Aguascalientes,621391,17.0
691,2004,Aguascalientes,621398,40.0
692,2004,Aguascalientes,621411,0.0
693,2004,Aguascalientes,621421,0.0
694,2004,Aguascalientes,621491,0.0
695,2004,Aguascalientes,621511,303.0
