,year,location_code,hs_product_code,export_value
251,2004,Aguascalientes,327310,1.0
252,2004,Aguascalientes,327320,6.0
253,2004,Aguascalientes,327330,6.0
254,2004,Aguascalientes,327391,3.0
255,2004,Aguascalientes,327399,8.0
256,2004,Aguascalientes,327410,1.0
257,2004,Aguascalientes,327420,4.0
258,2004,Aguascalientes,327910,0.0
259,2004,Aguascalientes,327991,15.0
260,2004,Aguascalientes,327999,1.0
261,2004,Aguascalientes,331111,0.0
262,2004,Aguascalientes,331112,0.0
263,2004,Aguascalientes,331210,1.0
264,2004,Aguascalientes,331220,2.0
265,2004,Aguascalientes,331310,0.0
266,2004,Aguascalientes,331411,0.0
267,2004,Aguascalientes,331419,0.0
268,2004,Aguascalientes,331420,0.0
269,2004,Aguascalientes,331490,0.0
270,2004,Aguascalientes,331510,5.0
271,2004,Aguascalientes,331520,3.0
272,2004,Aguascalientes,332110,1.0
273,2004,Aguascalientes,332211,1.0
274,2004,Aguascalientes,332212,20.0
275,2004,Aguascalientes,332310,27.0
276,2004,Aguascalientes,332320,567.0
277,2004,Aguascalientes,332410,0.0
278,2004,Aguascalientes,332420,5.0
279,2004,Aguascalientes,332430,3.0
280,2004,Aguascalientes,332510,1.0
281,2004,Aguascalientes,332610,7.0
282,2004,Aguascalientes,332710,46.0
283,2004,Aguascalientes,332720,20.0
284,2004,Aguascalientes,332810,2.0
285,2004,Aguascalientes,332910,3.0
286,2004,Aguascalientes,332991,0.0
287,2004,Aguascalientes,332999,21.0
288,2004,Aguascalientes,333111,19.0
289,2004,Aguascalientes,333112,1.0
290,2004,Aguascalientes,333120,1.0
291,2004,Aguascalientes,333130,1.0
292,2004,Aguascalientes,333241,0.0
293,2004,Aguascalientes,333242,0.0
294,2004,Aguascalientes,333243,4.0
295,2004,Aguascalientes,333244,1.0
296,2004,Aguascalientes,333245,1.0
297,2004,Aguascalientes,333246,0.0
298,2004,Aguascalientes,333249,0.0
299,2004,Aguascalientes,333311,0.0
300,2004,Aguascalientes,333312,1.0
301,2004,Aguascalientes,333319,1.0
302,2004,Aguascalientes,333411,1.0
303,2004,Aguascalientes,333412,0.0
304,2004,Aguascalientes,333510,5.0
305,2004,Aguascalientes,333610,2.0
306,2004,Aguascalientes,333910,1.0
307,2004,Aguascalientes,333920,3.0
308,2004,Aguascalientes,333991,1.0
309,2004,Aguascalientes,333992,0.0
310,2004,Aguascalientes,333993,1.0
311,2004,Aguascalientes,333999,3.0
312,2004,Aguascalientes,334110,0.0
313,2004,Aguascalientes,334210,0.0
314,2004,Aguascalientes,334220,0.0
315,2004,Aguascalientes,334290,1.0
316,2004,Aguascalientes,334310,0.0
317,2004,Aguascalientes,334410,2.0
318,2004,Aguascalientes,334511,0.0
319,2004,Aguascalientes,334519,2.0
320,2004,Aguascalientes,334610,0.0
321,2004,Aguascalientes,335110,0.0
322,2004,Aguascalientes,335120,2.0
323,2004,Aguascalientes,335210,0.0
324,2004,Aguascalientes,335220,1.0
325,2004,Aguascalientes,335311,1.0
326,2004,Aguascalientes,335312,0.0
327,2004,Aguascalientes,335910,0.0
328,2004,Aguascalientes,335920,0.0
329,2004,Aguascalientes,335930,4.0
330,2004,Aguascalientes,335991,0.0
331,2004,Aguascalientes,335999,0.0
332,2004,Aguascalientes,336110,1.0
333,2004,Aguascalientes,336120,1.0
334,2004,Aguascalientes,336210,11.0
335,2004,Aguascalientes,336310,4.0
336,2004,Aguascalientes,336320,1.0
337,2004,Aguascalientes,336330,1.0
338,2004,Aguascalientes,336340,1.0
339,2004,Aguascalientes,336350,5.0
340,2004,Aguascalientes,336360,1.0
341,2004,Aguascalientes,336370,3.0
342,2004,Aguascalientes,336390,6.0
343,2004,Aguascalientes,336410,0.0
344,2004,Aguascalientes,336510,0.0
345,2004,Aguascalientes,336610,0.0
346,2004,Aguascalientes,336991,0.0
347,2004,Aguascalientes,336992,1.0
348,2004,Aguascalientes,336999,0.0
349,2004,Aguascalientes,337110,24.0
350,2004,Aguascalientes,337120,208.0
351,2004,Aguascalientes,337210,25.0
352,2004,Aguascalientes,337910,2.0
353,2004,Aguascalientes,337920,2.0
354,2004,Aguascalientes,339111,16.0
355,2004,Aguascalientes,339112,1.0
356,2004,Aguascalientes,339113,1.0
357,2004,Aguascalientes,339911,0.0
358,2004,Aguascalientes,339912,3.0
359,2004,Aguascalientes,339913,0.0
