,location_code,hs_product_code,export_value,year,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca
47,Centro,237992,1089.0,2004,448,2,1,1.6921803024985602,0.8956216911827453,0.7694287184765837,-1.7111654924784034,-0.0,1.2946912484739308
48,Centro,237993,3162.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.030488190934862
49,Centro,237994,33.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
50,Centro,238110,3195.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.68848684253489
51,Centro,238121,0.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.0
52,Centro,238122,0.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.0
53,Centro,238130,384.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.9280809316450322
54,Centro,238190,138.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.8689082391282161
55,Centro,238210,1915.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.611540670782196
56,Centro,238221,1319.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.1025603134755002
57,Centro,238222,1210.0,2004,448,2,0,1.6921803024985602,-1.4384003395249843,0.3069511355815554,-1.7111654924784034,-1.2163475893358433,0.6609272083617107
58,Centro,238290,311.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.8302905574603922
59,Centro,238311,469.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.9675881356656577
60,Centro,238312,131.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.0145711682277998
61,Centro,238320,339.0,2004,448,2,0,1.6921803024985602,-1.4384003395249843,0.3069511355815554,-1.7111654924784034,-1.2163475893358433,0.9090480219140306
62,Centro,238330,122.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
63,Centro,238340,45.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.820193703982584
64,Centro,238350,118.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.014351457076649
65,Centro,238390,689.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.7598836361525836
66,Centro,238910,1061.0,2004,448,2,0,1.6921803024985602,-1.4384003395249843,0.3069511355815554,-1.7111654924784034,-1.2163475893358433,0.7625259027578112
67,Centro,238990,826.0,2004,448,3,0,1.6921803024985602,-1.198325298957538,0.34782608695652184,-1.7111654924784034,-1.1638894148075485,0.7125728741171904
68,Centro,311110,4721.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.6628233849115623
69,Centro,311211,151.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.528201063238167
70,Centro,311212,3550.0,2004,448,3,1,1.6921803024985602,0.12284416637250148,0.6259398496240612,-1.7111654924784034,-0.0,1.124922170908866
71,Centro,311213,11.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.03189642182154493
72,Centro,311214,1008.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.9658254890626823
73,Centro,311221,114.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.1355324171956181
74,Centro,311222,323.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.18541164169436064
75,Centro,311230,761.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.068118220258826
76,Centro,311311,2173.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.2157450143751844
77,Centro,311319,0.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.0
78,Centro,311340,9296.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.787155736734463
79,Centro,311350,5712.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.7132664525853147
80,Centro,311411,6984.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.7806174127184378
81,Centro,311412,215.0,2004,448,2,1,1.6921803024985602,0.8956216911827453,0.7694287184765837,-1.7111654924784034,-0.0,1.5063223484509947
82,Centro,311421,120.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.21970949170127624
83,Centro,311422,15532.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3795821853894887
84,Centro,311423,196.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.8469324410939987
85,Centro,311511,5176.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.9221877723410304
86,Centro,311512,647.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.201847397554795
87,Centro,311513,9990.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.229291335217755
88,Centro,311520,14372.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.1007414759679799
89,Centro,311611,6000.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.6842664824343475
90,Centro,311612,1136.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.4277430062728958
91,Centro,311613,12851.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.202565901524
92,Centro,311614,559.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.0990166947822506
93,Centro,311710,143.0,2004,448,3,0,1.6921803024985602,-1.198325298957538,0.34782608695652184,-1.7111654924784034,-1.1638894148075485,0.024506914977486766
94,Centro,311811,11448.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.8325009153439785
95,Centro,311812,51544.0,2004,448,2,1,1.6921803024985602,0.8956216911827453,0.7694287184765837,-1.7111654924784034,-0.0,1.1628811764211349
96,Centro,311820,12622.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3871313969352186
97,Centro,311830,59951.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.9419814702578523
98,Centro,311910,6352.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.7276278908985191
99,Centro,311921,0.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.0
100,Centro,311922,496.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.7152175705919515
101,Centro,311930,4194.0,2004,448,2,1,1.6921803024985602,0.8956216911827453,0.7694287184765837,-1.7111654924784034,-0.0,1.6043542807458606
102,Centro,311940,1187.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.6033633896760769
103,Centro,311991,398.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
104,Centro,311992,336.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
105,Centro,311993,663.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.546869011303182
106,Centro,311999,2800.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.5836580876399349
107,Centro,312111,16047.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.6354648853017265
108,Centro,312112,12605.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.7435848971017841
109,Centro,312113,1398.0,2004,448,3,0,1.6921803024985602,-1.198325298957538,0.34782608695652184,-1.7111654924784034,-1.1638894148075485,0.3876164961335361
110,Centro,312120,4706.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
111,Centro,312131,0.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.0
112,Centro,312139,0.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.0
113,Centro,312141,89.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.449473744168604
114,Centro,312142,903.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.40672382697305565
115,Centro,312149,91.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.2533843938511635
116,Centro,312221,0.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.0
117,Centro,313111,1377.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.4264755763981501
118,Centro,313112,9608.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.8915798250196283
119,Centro,313113,4549.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.3084275775239274
120,Centro,313210,32334.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.0661031879567537
121,Centro,313220,4551.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.2445995511594456
122,Centro,313230,1810.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.978210904315474
123,Centro,313240,8142.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.3385368070850037
124,Centro,313310,7481.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.801778639361182
125,Centro,313320,2750.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
126,Centro,314110,2178.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.7508178201474247
127,Centro,314120,11617.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.4058054939530473
128,Centro,314911,855.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.33756180618306025
129,Centro,314912,676.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.8001516442889124
130,Centro,314991,3525.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.7358177392570298
131,Centro,314992,1149.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.2884253017649984
132,Centro,314993,1512.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.201370344959382
133,Centro,314999,255.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3068766488404668
134,Centro,315110,7857.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.0409745129814367
135,Centro,315191,2275.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.8303655270312376
136,Centro,315192,8936.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.7318522809559274
137,Centro,315210,1407.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.727835956545817
138,Centro,315221,28668.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.8022537131557004
139,Centro,315222,9636.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.363227194111639
140,Centro,315223,10812.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.6614094573857554
141,Centro,315224,895.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.9826062555713253
142,Centro,315225,4622.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.8141490979579806
143,Centro,315229,133066.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.172901498171149
144,Centro,315991,1764.0,2004,448,2,1,1.6921803024985602,0.8956216911827453,0.7694287184765837,-1.7111654924784034,-0.0,1.281055091397124
145,Centro,315999,1184.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.316590651921972
146,Centro,316110,9382.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.8339786665801006
147,Centro,316211,56593.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.904287488009059
148,Centro,316212,6435.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.111146847482036
149,Centro,316213,1756.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.1091112221511465
150,Centro,316214,1345.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.6045532670267337
151,Centro,316219,1065.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.46617847277642593
152,Centro,316991,2233.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.4705454915758618
153,Centro,316999,2012.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.7525606624866655
154,Centro,321111,0.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.0
155,Centro,321112,47.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.015767232043531483
156,Centro,321113,0.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.0
157,Centro,321210,1283.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.5966154419672364
158,Centro,321910,7920.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.7732839625754924
159,Centro,321920,2287.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.6588212560482908
160,Centro,321991,1313.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.974848435138844
161,Centro,321992,1947.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.8634792041305611
162,Centro,321993,487.0,2004,448,1,0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.5164262311719252
163,Centro,321999,1366.0,2004,448,2,0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.5719100048057874
164,Centro,322122,4647.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.632124469365208
165,Centro,322132,863.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3872828345036399
166,Centro,322210,20614.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3869653833475497
167,Centro,322220,6057.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.6370770041203504
168,Centro,322230,2542.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.189812908510273
169,Centro,322291,3934.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.424128058437415
170,Centro,322299,2528.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.765033332871482
171,Centro,323111,13956.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.5831873828233687
172,Centro,323119,40651.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.3117235235080114
173,Centro,323120,3381.0,2004,448,2,1,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.4508721836744378
174,Centro,324110,5134.0,2004,448,2,0,1.6921803024985602,-1.4384003395249843,0.3069511355815554,-1.7111654924784034,-1.2163475893358433,0.8698262127493493
175,Centro,324120,68.0,2004,448,2,0,1.6921803024985602,-1.2544216950301483,0.3406088454910974,-1.7111654924784034,-1.2332988453799216,0.08810299731359926
176,Centro,324191,1829.0,2004,448,2,1,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.6445586865289434
177,Centro,325110,422.0,2004,448,1,0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.054131762126182086
178,Centro,325120,0.0,2004,448,2,0,1.6921803024985602,-1.4384003395249843,0.3069511355815554,-1.7111654924784034,-1.2163475893358433,0.0
179,Centro,325130,2180.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.5903097103200614
180,Centro,325180,2506.0,2004,448,1,0,1.6921803024985602,-1.7906681722376547,0.2334593572778828,-1.7111654924784034,-1.2409110461560142,0.8098740053918358
181,Centro,325190,4028.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.4104272453251345
182,Centro,325211,4693.0,2004,448,1,1,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,1.9993731068975023
