,year_pair,location_code,Product,export,eci,pci,density,coi,cog,rca1,rca2,M_num_0_5,M_num_0_55,M_num_0_6,M_num_0_65,M_num_0_7,M_num_0_75,M_num_0_8,M_num_0_85,M_num_0_9,M_num_0_95,M_num_1,M_0_5,M_0_55,M_0_6,M_0_65,M_0_7,M_0_75,M_0_8,M_0_85,M_0_9,M_0_95,M_1
69,2004_2009,Centro,311221,114.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.1355324171956181,0.09393334339204226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
70,2004_2009,Centro,311222,323.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.18541164169436064,0.19495808478937734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
71,2004_2009,Centro,311230,761.0,1.6921803024985602,2.8773758891778023,0.9999999999999996,-1.7111654924784034,0.0,2.068118220258826,1.9846930850689284,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2004_2009,Centro,311311,2173.0,1.6921803024985602,-0.9021538623174782,0.3445006321112516,-1.7111654924784034,-0.9268224541564908,0.2157450143751844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
73,2004_2009,Centro,311319,0.0,1.6921803024985602,-1.0861325068123147,0.26891891891891895,-1.7111654924784034,-0.6193946952005219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
74,2004_2009,Centro,311340,9296.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.787155736734463,0.8106238108003737,,,,,,,,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
75,2004_2009,Centro,311350,5712.0,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.7132664525853147,1.4053061739454804,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,2004_2009,Centro,311411,6984.0,1.6921803024985602,1.079600335677581,0.7359928283281043,-1.7111654924784034,-0.0,1.7806174127184378,1.8296414469926536,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2004_2009,Centro,311421,120.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.21970949170127624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
78,2004_2009,Centro,311422,15532.0,1.6921803024985602,0.5433538584700736,0.7340627973358699,-1.7111654924784034,-0.0,1.3795821853894887,0.7349431135836852,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2004_2009,Centro,311423,196.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.8469324410939987,1.3082981731201657,,,,,,,,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,Transition,Transition,Transition,Transition
80,2004_2009,Centro,311511,5176.0,1.6921803024985602,-0.7181752178226404,0.3270321361058601,-1.7111654924784034,-0.5812431522556256,0.9221877723410304,0.17270411178114814,,,,,,,,,,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Underdeveloped,Underdeveloped
